"Time","ec"
1437721212651,-20
1437721212659,-17
1437721212667,-22
1437721212674,-12
1437721212682,-12
1437721212690,-17
1437721212698,-17
1437721212706,-17
1437721212713,-17
1437721212721,-22
1437721212729,-27
1437721212737,-34
1437721212745,-95
1437721212753,-166
1437721212760,-59
1437721212768,381
1437721212776,903
1437721212784,793
1437721212792,359
1437721212800,149
1437721212807,59
1437721212815,5
1437721212823,-42
1437721212831,-51
1437721212839,-61
1437721212846,-68
1437721212854,-61
1437721212862,-54
1437721212870,-59
1437721212878,-66
1437721212886,-66
1437721212893,-71
1437721212901,-78
1437721212909,-71
1437721212917,-68
1437721212925,-63
1437721212932,-71
1437721212940,-68
1437721212948,-68
1437721212956,-68
1437721212964,-68
1437721212972,-71
1437721212979,-73
1437721212987,-61
1437721212995,-56
1437721213003,-44
1437721213011,-39
1437721213018,-34
1437721213026,-27
1437721213034,-22
1437721213042,-34
1437721213050,-27
1437721213058,-2
1437721213065,5
1437721213073,15
1437721213081,10
1437721213089,-2
1437721213097,-22
1437721213104,-15
1437721213112,-7
1437721213120,-12
1437721213128,-5
1437721213136,-7
1437721213144,-12
1437721213151,-17
1437721213159,-24
1437721213167,-27
1437721213175,-32
1437721213183,-34
1437721213191,-22
1437721213198,-32
1437721213206,-32
1437721213214,-27
1437721213222,-27
1437721213230,-27
1437721213237,-24
1437721213245,-24
1437721213253,-20
1437721213261,-17
1437721213269,-22
1437721213277,-24
1437721213284,-24
1437721213292,-34
1437721213300,-39
1437721213308,-29
1437721213316,-39
1437721213323,-29
1437721213331,-12
1437721213339,-12
1437721213347,-17
1437721213355,-20
1437721213363,-22
1437721213370,-27
1437721213378,-27
1437721213386,-12
1437721213393,-10
1437721213401,-5
1437721213409,-20
1437721213417,-27
1437721213424,-22
1437721213432,-39
1437721213440,-39
1437721213448,-39
1437721213456,-46
1437721213464,-46
1437721213472,-46
1437721213479,-42
1437721213487,-39
1437721213495,-115
1437721213503,-183
1437721213511,-51
1437721213519,491
1437721213527,996
1437721213534,752
1437721213542,327
1437721213550,146
1437721213558,51
1437721213566,2
1437721213574,-56
1437721213582,-54
1437721213590,-51
1437721213597,-66
1437721213605,-56
1437721213613,-37
1437721213621,-44
1437721213629,-56
1437721213637,-51
1437721213645,-39
1437721213652,-46
1437721213660,-51
1437721213668,-66
1437721213676,-68
1437721213684,-66
1437721213692,-68
1437721213700,-68
1437721213707,-68
1437721213715,-66
1437721213723,-81
1437721213731,-93
1437721213739,-83
1437721213747,-85
1437721213755,-98
1437721213762,-93
1437721213770,-78
1437721213778,-78
1437721213786,-81
1437721213794,-78
1437721213802,-78
1437721213810,-88
1437721213817,-81
1437721213825,-66
1437721213833,-61
1437721213841,-83
1437721213849,-81
1437721213857,-78
1437721213865,-83
1437721213872,-76
1437721213880,-66
1437721213888,-56
1437721213896,-51
1437721213904,-42
1437721213912,-39
1437721213920,-54
1437721213927,-49
1437721213935,-34
1437721213943,-27
1437721213951,-37
1437721213959,-17
1437721213967,5
1437721213975,-20
1437721213983,-17
1437721213990,-15
1437721213998,-37
1437721214006,-39
1437721214014,-39
1437721214022,-59
1437721214030,-42
1437721214038,-39
1437721214045,-49
1437721214053,-49
1437721214061,-42
1437721214069,-44
1437721214077,-39
1437721214085,-32
1437721214093,-44
1437721214100,-51
1437721214108,-49
1437721214116,-51
1437721214124,-54
1437721214132,-49
1437721214140,-54
1437721214148,-34
1437721214155,-24
1437721214163,-37
1437721214171,-34
1437721214179,-34
1437721214187,-32
1437721214195,-34
1437721214203,-27
1437721214211,-17
1437721214219,-37
1437721214226,-32
1437721214234,-34
1437721214242,-46
1437721214250,-44
1437721214258,-117
1437721214266,-188
1437721214274,-83
1437721214282,410
1437721214289,972
1437721214297,813
1437721214305,313
1437721214313,127
1437721214321,46
1437721214329,-37
1437721214337,-73
1437721214345,-88
1437721214352,-85
1437721214360,-90
1437721214368,-85
1437721214376,-88
1437721214384,-88
1437721214392,-88
1437721214400,-68
1437721214408,-61
1437721214416,-73
1437721214423,-66
1437721214431,-78
1437721214439,-81
1437721214447,-81
1437721214455,-90
1437721214463,-105
1437721214471,-115
1437721214479,-100
1437721214486,-93
1437721214494,-98
1437721214502,-103
1437721214510,-110
1437721214518,-95
1437721214526,-95
1437721214534,-78
1437721214542,-73
1437721214549,-66
1437721214557,-51
1437721214565,-39
1437721214573,-39
1437721214581,-46
1437721214589,-34
1437721214597,-27
1437721214605,-29
1437721214613,-39
1437721214620,-51
1437721214628,-59
1437721214636,-56
1437721214644,-56
1437721214652,-59
1437721214660,-71
1437721214668,-56
1437721214676,-56
1437721214683,-44
1437721214691,-46
1437721214699,-61
1437721214707,-71
1437721214715,-78
1437721214723,-56
1437721214731,-54
1437721214739,-39
1437721214746,-29
1437721214754,-37
1437721214762,-39
1437721214770,-32
1437721214778,-27
1437721214786,-29
1437721214794,-32
1437721214802,-44
1437721214810,-29
1437721214817,-20
1437721214825,-32
1437721214833,-32
1437721214841,-24
1437721214849,-17
1437721214857,-37
1437721214865,-29
1437721214873,-27
1437721214880,-32
1437721214888,-29
1437721214896,-17
1437721214904,0
1437721214912,-2
1437721214920,5
1437721214928,-5
1437721214936,-7
1437721214943,-5
1437721214951,-20
1437721214959,-22
1437721214967,-22
1437721214975,-37
1437721214983,-29
1437721214991,-27
1437721214999,-88
1437721215007,-173
1437721215014,-107
1437721215022,291
1437721215030,884
1437721215038,935
1437721215046,464
1437721215054,188
1437721215062,81
1437721215069,10
1437721215077,-17
1437721215085,-34
1437721215093,-39
1437721215101,-42
1437721215109,-46
1437721215117,-46
1437721215124,-39
1437721215132,-34
1437721215140,-32
1437721215148,-39
1437721215156,-37
1437721215164,-27
1437721215172,-44
1437721215180,-46
1437721215187,-46
1437721215195,-44
1437721215203,-34
1437721215211,-34
1437721215219,-44
1437721215227,-54
1437721215235,-42
1437721215242,-37
1437721215250,-34
1437721215258,-27
1437721215266,-27
1437721215274,-17
1437721215282,-7
1437721215290,-12
1437721215297,2
1437721215305,12
1437721215313,10
1437721215321,12
1437721215329,24
1437721215337,34
1437721215345,27
1437721215352,27
1437721215360,27
1437721215368,37
1437721215376,39
1437721215384,29
1437721215392,22
1437721215400,24
1437721215407,27
1437721215415,24
1437721215423,22
1437721215431,34
1437721215439,54
1437721215447,51
1437721215455,44
1437721215462,46
1437721215470,56
1437721215478,49
1437721215486,42
1437721215494,42
1437721215502,49
1437721215510,51
1437721215517,49
1437721215525,37
1437721215533,39
1437721215541,44
1437721215549,44
1437721215557,49
1437721215565,46
1437721215573,34
1437721215580,27
1437721215588,22
1437721215596,12
1437721215604,17
1437721215612,15
1437721215620,10
1437721215628,17
1437721215635,32
1437721215643,37
1437721215651,49
1437721215659,66
1437721215667,59
1437721215675,61
1437721215683,61
1437721215690,56
1437721215698,59
1437721215706,61
1437721215714,61
1437721215722,71
1437721215730,59
1437721215738,46
1437721215745,29
1437721215753,-56
1437721215761,-71
1437721215769,156
1437721215777,757
1437721215785,1079
1437721215793,725
1437721215801,339
1437721215808,190
1437721215816,112
1437721215824,49
1437721215832,37
1437721215840,34
1437721215848,22
1437721215856,20
1437721215864,15
1437721215871,12
1437721215879,12
1437721215887,15
1437721215895,39
1437721215903,29
1437721215911,34
1437721215919,34
1437721215927,17
1437721215934,17
1437721215942,17
1437721215950,10
1437721215958,5
1437721215966,15
1437721215974,5
1437721215982,10
1437721215989,17
1437721215997,12
1437721216005,12
1437721216013,15
1437721216021,22
1437721216029,42
1437721216037,54
1437721216045,49
1437721216052,59
1437721216060,71
1437721216068,76
1437721216076,71
1437721216084,81
1437721216092,76
1437721216100,71
1437721216108,73
1437721216115,76
1437721216123,85
1437721216131,105
1437721216139,98
1437721216147,100
1437721216155,117
1437721216163,115
1437721216171,110
1437721216178,107
1437721216186,127
1437721216194,127
1437721216202,122
1437721216210,122
1437721216218,122
1437721216226,117
1437721216233,112
1437721216241,112
1437721216249,117
1437721216257,110
1437721216265,105
1437721216273,107
1437721216281,107
1437721216289,107
1437721216296,105
1437721216304,100
1437721216312,98
1437721216320,93
1437721216328,81
1437721216336,85
1437721216344,88
1437721216352,76
1437721216359,71
1437721216367,78
1437721216375,78
1437721216383,88
1437721216391,90
1437721216399,98
1437721216407,105
1437721216414,100
1437721216422,100
1437721216430,95
1437721216438,93
1437721216446,88
1437721216454,85
1437721216462,88
1437721216470,85
1437721216477,90
1437721216485,95
1437721216493,76
1437721216501,-12
1437721216509,-32
1437721216517,198
1437721216525,818
1437721216533,1248
1437721216540,884
1437721216548,452
1437721216556,303
1437721216564,229
1437721216572,178
1437721216580,142
1437721216588,149
1437721216596,144
1437721216604,134
1437721216611,129
1437721216619,137
1437721216627,137
1437721216635,127
1437721216643,129
1437721216651,129
1437721216659,139
1437721216667,142
1437721216674,146
1437721216682,154
1437721216690,149
1437721216698,159
1437721216706,166
1437721216714,156
1437721216722,151
1437721216730,154
1437721216737,156
1437721216745,159
1437721216753,164
1437721216761,171
1437721216769,178
1437721216777,181
1437721216785,178
1437721216793,181
1437721216801,195
1437721216808,188
1437721216816,198
1437721216824,210
1437721216832,198
1437721216840,190
1437721216848,193
1437721216856,193
1437721216864,200
1437721216871,188
1437721216879,193
1437721216887,195
1437721216895,190
1437721216903,198
1437721216911,195
1437721216919,200
1437721216927,200
1437721216934,195
1437721216942,200
1437721216950,205
1437721216958,200
1437721216966,205
1437721216974,215
1437721216982,225
1437721216990,237
1437721216998,244
1437721217005,244
1437721217013,242
1437721217021,239
1437721217029,227
1437721217037,225
1437721217045,217
1437721217053,205
1437721217061,205
1437721217068,210
1437721217076,208
1437721217084,215
1437721217092,217
1437721217100,212
1437721217108,210
1437721217116,208
1437721217124,210
1437721217131,210
1437721217139,217
1437721217147,232
1437721217155,237
1437721217163,242
1437721217171,244
1437721217179,244
1437721217187,229
1437721217195,220
1437721217202,225
1437721217210,225
1437721217218,225
1437721217226,227
1437721217234,232
1437721217242,225
1437721217250,151
1437721217258,76
1437721217265,222
1437721217273,786
1437721217281,1396
1437721217289,1240
1437721217297,698
1437721217305,444
1437721217313,320
1437721217321,249
1437721217328,210
1437721217336,193
1437721217344,188
1437721217352,176
1437721217360,173
1437721217367,168
1437721217375,168
1437721217383,171
1437721217391,183
1437721217398,186
1437721217406,188
1437721217414,200
1437721217422,193
1437721217430,188
1437721217438,183
1437721217446,173
1437721217453,161
1437721217461,146
1437721217469,142
1437721217477,125
1437721217485,129
1437721217493,127
1437721217500,125
1437721217508,127
1437721217516,125
1437721217524,120
1437721217532,122
1437721217540,137
1437721217548,134
1437721217555,146
1437721217563,154
1437721217571,164
1437721217579,173
1437721217587,183
1437721217595,190
1437721217603,193
1437721217610,193
1437721217618,200
1437721217626,203
1437721217634,205
1437721217642,205
1437721217650,212
1437721217657,212
1437721217665,217
1437721217673,222
1437721217681,212
1437721217689,222
1437721217697,222
1437721217705,220
1437721217712,232
1437721217720,232
1437721217728,225
1437721217736,232
1437721217744,227
1437721217752,244
1437721217760,251
1437721217767,244
1437721217775,247
1437721217783,244
1437721217791,239
1437721217799,237
1437721217807,237
1437721217814,244
1437721217822,244
1437721217830,244
1437721217838,244
1437721217846,251
1437721217854,254
1437721217862,249
1437721217869,249
1437721217877,242
1437721217885,249
1437721217893,247
1437721217901,239
1437721217909,251
1437721217917,259
1437721217924,269
1437721217932,276
1437721217940,266
1437721217948,249
1437721217956,247
1437721217964,254
1437721217971,251
1437721217979,254
1437721217987,249
1437721217995,249
1437721218003,261
1437721218011,239
1437721218019,151
1437721218026,112
1437721218034,371
1437721218042,1008
1437721218050,1455
1437721218058,1133
1437721218066,625
1437721218074,405
1437721218081,283
1437721218089,212
1437721218097,188
1437721218105,190
1437721218113,195
1437721218121,200
1437721218128,217
1437721218136,234
1437721218144,234
1437721218152,232
1437721218160,239
1437721218168,227
1437721218176,215
1437721218183,210
1437721218191,200
1437721218199,210
1437721218207,215
1437721218215,205
1437721218223,220
1437721218230,217
1437721218238,215
1437721218246,210
1437721218254,193
1437721218262,195
1437721218270,200
1437721218277,198
1437721218285,203
1437721218293,198
1437721218301,195
1437721218309,205
1437721218317,212
1437721218324,220
1437721218332,232
1437721218340,244
1437721218348,264
1437721218356,271
1437721218364,278
1437721218371,303
1437721218379,317
1437721218387,317
1437721218395,315
1437721218403,320
1437721218411,322
1437721218418,327
1437721218426,332
1437721218434,332
1437721218442,332
1437721218450,337
1437721218458,332
1437721218465,330
1437721218473,334
1437721218481,332
1437721218489,332
1437721218497,332
1437721218505,332
1437721218512,342
1437721218520,342
1437721218528,356
1437721218536,349
1437721218544,352
1437721218552,361
1437721218559,347
1437721218567,359
1437721218575,369
1437721218583,361
1437721218591,366
1437721218598,371
1437721218606,376
1437721218614,388
1437721218622,393
1437721218630,393
1437721218638,403
1437721218645,398
1437721218653,396
1437721218661,403
1437721218669,400
1437721218677,408
1437721218685,420
1437721218692,425
1437721218700,432
1437721218708,449
1437721218716,466
1437721218724,476
1437721218732,471
1437721218739,483
1437721218747,486
1437721218755,481
1437721218763,483
1437721218771,481
1437721218779,483
1437721218786,486
1437721218794,481
1437721218802,476
1437721218810,410
1437721218818,366
1437721218826,554
1437721218833,1111
1437721218841,1592
1437721218849,1326
1437721218857,911
1437721218865,701
1437721218873,564
1437721218880,522
1437721218888,483
1437721218896,493
1437721218904,496
1437721218912,496
1437721218920,503
1437721218927,505
1437721218935,508
1437721218943,510
1437721218951,525
1437721218959,520
1437721218967,525
1437721218975,522
1437721218982,527
1437721218990,542
1437721218998,532
1437721219006,537
1437721219014,542
1437721219022,537
1437721219030,542
1437721219038,552
1437721219045,549
1437721219053,549
1437721219061,552
1437721219069,557
1437721219077,569
1437721219085,569
1437721219093,569
1437721219101,581
1437721219108,601
1437721219116,593
1437721219124,591
1437721219132,608
1437721219140,615
1437721219148,635
1437721219156,647
1437721219163,664
1437721219171,667
1437721219179,667
1437721219187,676
1437721219195,671
1437721219203,674
1437721219211,674
1437721219219,671
1437721219226,676
1437721219234,696
1437721219242,701
1437721219250,703
1437721219258,708
1437721219266,713
1437721219274,725
1437721219282,735
1437721219289,723
1437721219297,723
1437721219305,730
1437721219313,730
1437721219321,732
1437721219329,742
1437721219337,732
1437721219345,737
1437721219352,745
1437721219360,737
1437721219368,737
1437721219376,747
1437721219384,754
1437721219392,747
1437721219400,750
1437721219407,742
1437721219415,764
1437721219423,757
1437721219431,745
1437721219439,762
1437721219447,764
1437721219455,759
1437721219463,745
1437721219470,745
1437721219478,740
1437721219486,735
1437721219494,750
1437721219502,764
1437721219510,762
1437721219518,754
1437721219526,742
1437721219533,737
1437721219541,742
1437721219549,737
1437721219557,740
1437721219565,750
1437721219573,740
1437721219581,737
1437721219588,720
1437721219596,608
1437721219604,598
1437721219612,891
1437721219620,1472
1437721219628,1667
1437721219636,1255
1437721219644,952
1437721219651,833
1437721219659,759
1437721219667,708
1437721219675,671
1437721219683,679
1437721219691,671
1437721219699,664
1437721219707,664
1437721219714,654
1437721219722,654
1437721219730,659
1437721219738,649
1437721219746,659
